eventDate,paddockId,value,paddockSize
30/11/2017,875,1364,2.297550985
30/11/2017,884,1195,3.042695608
30/11/2017,886,1820,5.030044973
30/11/2017,887,2031,5.679840426
30/11/2017,893,1881,4.73814061
30/11/2017,885,1509,3.667713163
30/11/2017,862,1858,2.52104187
30/11/2017,878,1624,2.163398011
30/11/2017,879,1726,2.710477511
30/11/2017,888,1993,2.431555744
30/11/2017,892,1417,2.923051995
30/11/2017,877,1404,2.508964169
30/11/2017,851,1300,5.074070584
30/11/2017,945,1420,7.274207882
3/01/2018,918,2135,1.3796371
3/01/2018,912,1946,3.80418638
3/01/2018,917,1766,2.292311486
3/01/2018,909,1473,3.398476422
3/01/2018,916,2067,2.469693385
3/01/2018,910,1285,3.483488476
3/01/2018,921,2087,5.148090268
3/01/2018,926,1436,5.07119798
3/01/2018,855,1884,4.494255067
3/01/2018,903,2013,4.541210638
3/01/2018,907,1622,4.230977739
3/01/2018,919,1564,2.9301987
3/01/2018,920,1918,2.754501266
3/01/2018,897,1837,5.240167843
3/01/2018,853,1926,3.998670166
3/01/2018,904,1543,3.729966835
3/01/2018,860,1746,7.023859853
3/01/2018,872,2293,1.107588235
3/01/2018,880,1666,2.215764453
3/01/2018,888,1526,2.431555744
3/01/2018,889,1810,3.555629809
3/01/2018,891,2515,3.058411991
3/01/2018,890,2167,2.918525691
3/01/2018,886,2220,5.030044973
3/01/2018,887,1910,5.679840426
3/01/2018,893,2658,4.73814061
3/01/2018,876,2513,5.326136969
3/01/2018,883,1486,1.581501563
3/01/2018,875,2283,2.297550985
3/01/2018,885,1496,3.667713163
3/01/2018,862,1796,2.52104187
3/01/2018,878,1933,2.163398011
3/01/2018,879,1857,2.710477511
3/01/2018,877,1469,2.508964169
